date,name,close,per,pbr,dividendYield
2020-04-06,코스피,1791.88,14.97,0.73,2.46
2020-04-07,코스피,1823.6,15.23,0.74,2.42
2020-04-08,코스피,1807.14,15.09,0.73,2.44
2020-04-09,코스피,1836.21,15.33,0.75,2.4
2020-04-10,코스피,1860.7,15.54,0.76,2.37
2020-04-13,코스피,1825.76,15.25,0.74,2.42
2020-04-14,코스피,1857.08,15.51,0.75,2.38
2020-04-16,코스피,1857.07,15.5,0.75,2.38
2020-04-17,코스피,1914.53,15.98,0.78,2.3
2020-04-20,코스피,1898.36,15.85,0.77,2.32
2020-04-21,코스피,1879.38,15.69,0.76,2.35
2020-04-22,코스피,1896.15,15.83,0.77,2.33
2020-04-23,코스피,1914.73,15.98,0.78,2.3
2020-04-24,코스피,1889.01,15.77,0.77,2.34
2020-04-27,코스피,1922.77,16.05,0.78,2.29
2020-04-28,코스피,1934.09,16.15,0.79,2.28
2020-04-29,코스피,1947.56,16.26,0.79,2.27
2020-05-04,코스피,1895.37,18.3,0.78,2.3
2020-05-06,코스피,1928.76,18.62,0.79,2.26
2020-05-07,코스피,1928.61,18.62,0.79,2.26
2020-05-08,코스피,1945.82,18.79,0.8,2.24
2020-05-11,코스피,1935.4,18.69,0.79,2.25
2020-05-12,코스피,1922.17,18.56,0.79,2.27
2020-05-13,코스피,1940.42,18.73,0.79,2.25
2020-05-14,코스피,1924.96,18.58,0.79,2.26
2020-05-15,코스피,1927.28,18.61,0.79,2.26
2020-05-18,코스피,1937.11,18.72,0.79,2.25
2020-05-19,코스피,1980.61,19.14,0.81,2.2
2020-05-20,코스피,1989.64,19.23,0.81,2.19
2020-05-21,코스피,1998.31,19.32,0.82,2.18
2020-05-22,코스피,1970.13,19.04,0.81,2.21
2020-05-25,코스피,1994.6,19.27,0.82,2.19
2020-05-26,코스피,2029.78,19.62,0.83,2.15
2020-05-27,코스피,2031.2,19.63,0.83,2.15
2020-05-28,코스피,2028.54,19.61,0.83,2.15
2020-05-29,코스피,2029.6,19.62,0.83,2.15
2020-06-01,코스피,2065.08,19.97,0.85,2.11
2020-06-02,코스피,2087.19,20.18,0.85,2.09
2020-06-03,코스피,2147.0,24.57,0.88,2.03
2020-06-04,코스피,2151.18,24.62,0.88,2.02
2020-06-05,코스피,2181.87,25.0,0.9,1.99
2020-06-08,코스피,2184.29,25.02,0.9,1.99
2020-06-09,코스피,2188.92,25.08,0.9,1.99
2020-06-10,코스피,2195.69,25.16,0.9,1.98
2020-06-11,코스피,2176.78,24.94,0.9,2.0
2020-06-12,코스피,2132.3,24.43,0.88,2.04
2020-06-15,코스피,2030.82,23.26,0.83,2.14
2020-06-16,코스피,2138.05,24.5,0.88,2.03
2020-06-17,코스피,2141.05,24.54,0.88,2.03
2020-06-18,코스피,2133.48,24.45,0.88,2.04
2020-06-19,코스피,2141.32,24.54,0.88,2.03
2020-06-22,코스피,2126.73,24.37,0.87,2.05
2020-06-23,코스피,2131.24,24.43,0.88,2.04
2020-06-24,코스피,2161.51,24.78,0.89,2.01
2020-06-25,코스피,2112.37,24.22,0.87,2.06
2020-06-26,코스피,2134.65,24.48,0.88,2.04
2020-06-29,코스피,2093.48,24.0,0.86,2.08
2020-06-30,코스피,2108.33,24.18,0.87,2.06
2020-07-01,코스피,2106.7,24.16,0.87,2.06
2020-07-02,코스피,2135.37,24.49,0.88,2.04
2020-07-03,코스피,2152.41,24.89,0.89,2.01
2020-07-06,코스피,2187.93,25.31,0.91,1.97
2020-07-07,코스피,2164.17,25.03,0.9,1.99
2020-07-08,코스피,2158.88,24.97,0.89,2.0
2020-07-09,코스피,2167.9,25.07,0.9,1.99
2020-07-10,코스피,2150.25,24.87,0.89,2.01
2020-07-13,코스피,2186.06,25.28,0.91,1.97
2020-07-14,코스피,2183.61,25.25,0.91,1.98
2020-07-15,코스피,2201.88,25.46,0.91,1.96
2020-07-16,코스피,2183.76,25.25,0.91,1.98
2020-07-17,코스피,2201.19,25.45,0.91,1.96
2020-07-20,코스피,2198.2,25.42,0.91,1.96
2020-07-21,코스피,2228.83,25.8,0.92,1.94
2020-07-22,코스피,2228.66,25.8,0.92,1.94
2020-07-23,코스피,2216.19,25.65,0.92,1.95
2020-07-24,코스피,2200.44,25.47,0.91,1.96
2020-07-27,코스피,2217.86,25.67,0.92,1.95
2020-07-28,코스피,2256.99,26.13,0.94,1.91
2020-07-29,코스피,2263.16,26.2,0.94,1.91
2020-07-30,코스피,2267.01,26.24,0.94,1.9
2020-07-31,코스피,2249.37,26.04,0.93,1.92
2020-08-03,코스피,2251.04,26.06,0.93,1.92
2020-08-04,코스피,2279.97,26.39,0.95,1.89
2020-08-05,코스피,2311.86,26.77,0.96,1.87
2020-08-06,코스피,2342.61,27.12,0.97,1.84
2020-08-07,코스피,2351.67,27.23,0.98,1.83
2020-08-10,코스피,2386.38,27.63,0.99,1.81
2020-08-11,코스피,2418.67,28.01,1.0,1.78
2020-08-12,코스피,2432.35,28.16,1.01,1.77
2020-08-13,코스피,2437.53,28.23,1.01,1.77
2020-08-14,코스피,2407.49,27.89,1.0,1.79
2020-08-18,코스피,2348.24,26.95,0.97,1.84
2020-08-19,코스피,2360.54,27.09,0.98,1.83
2020-08-20,코스피,2274.22,26.1,0.94,1.9
2020-08-21,코스피,2304.59,26.45,0.96,1.87
2020-08-24,코스피,2329.83,26.74,0.97,1.85
2020-08-25,코스피,2366.73,27.17,0.98,1.82
2020-08-26,코스피,2369.32,27.2,0.98,1.82
2020-08-27,코스피,2344.45,26.91,0.97,1.84
2020-08-28,코스피,2353.8,27.02,0.98,1.83
2020-08-31,코스피,2326.17,26.7,0.97,1.85
2020-09-01,코스피,2349.55,26.97,0.98,1.83
2020-09-02,코스피,2364.37,27.14,0.98,1.82
2020-09-03,코스피,2395.9,27.51,0.99,1.8
2020-09-04,코스피,2368.25,27.19,0.98,1.82
2020-09-07,코스피,2384.22,27.37,0.99,1.81
2020-09-08,코스피,2401.91,27.58,1.0,1.79
2020-09-09,코스피,2375.81,27.28,0.99,1.81
2020-09-10,코스피,2396.48,28.63,0.98,1.8
2020-09-11,코스피,2396.69,28.63,0.98,1.8
2020-09-14,코스피,2427.91,29.0,0.99,1.78
2020-09-15,코스피,2443.58,29.19,0.99,1.76
2020-09-16,코스피,2435.92,29.1,0.99,1.77
2020-09-17,코스피,2406.17,28.75,0.98,1.79
2020-09-18,코스피,2412.4,28.82,0.98,1.79
2020-09-21,코스피,2389.39,28.55,0.97,1.8
2020-09-22,코스피,2332.59,27.87,0.95,1.85
2020-09-23,코스피,2333.24,27.85,0.95,1.85
2020-09-24,코스피,2272.7,27.13,0.92,1.9
2020-09-25,코스피,2278.79,27.2,0.93,1.89
2020-09-28,코스피,2308.08,27.56,0.94,1.87
2020-09-29,코스피,2327.89,27.79,0.95,1.85
2020-10-05,코스피,2358.0,28.15,0.96,1.83
2020-10-06,코스피,2365.9,28.25,0.96,1.82
2020-10-07,코스피,2386.94,28.5,0.97,1.81
2020-10-08,코스피,2391.96,28.57,0.97,1.8
2020-10-12,코스피,2403.73,28.71,0.98,1.79
2020-10-13,코스피,2403.15,28.7,0.98,1.79
2020-10-14,코스피,2380.48,28.43,0.97,1.81
2020-10-15,코스피,2361.21,28.22,0.96,1.82
2020-10-16,코스피,2341.53,28.1,0.96,1.83
2020-10-19,코스피,2346.74,28.17,0.96,1.83
2020-10-20,코스피,2358.41,28.33,0.97,1.81
2020-10-21,코스피,2370.86,28.48,0.97,1.81
2020-10-22,코스피,2355.05,28.29,0.96,1.82
2020-10-23,코스피,2360.81,28.36,0.97,1.81
2020-10-26,코스피,2343.91,28.15,0.96,1.83
2020-10-27,코스피,2330.84,28.0,0.96,1.84
2020-10-28,코스피,2345.26,28.17,0.96,1.82
2020-10-29,코스피,2326.67,27.95,0.95,1.84
2020-10-30,코스피,2267.15,27.23,0.93,1.89
2020-11-02,코스피,2300.16,27.63,0.94,1.86
2020-11-03,코스피,2343.31,28.16,0.96,1.83
2020-11-04,코스피,2357.32,28.33,0.97,1.81
2020-11-05,코스피,2413.79,29.01,0.99,1.77
2020-11-06,코스피,2416.5,29.04,0.99,1.77
2020-11-09,코스피,2447.2,29.41,1.0,1.75
2020-11-10,코스피,2452.83,29.48,1.01,1.74
2020-11-11,코스피,2485.87,29.88,1.02,1.72
2020-11-12,코스피,2475.62,29.76,1.02,1.73
2020-11-13,코스피,2493.87,29.98,1.02,1.71
2020-11-16,코스피,2543.03,30.57,1.04,1.68
2020-11-17,코스피,2539.15,30.53,1.04,1.68
2020-11-18,코스피,2545.64,30.61,1.04,1.68
2020-11-19,코스피,2547.42,30.63,1.05,1.68
2020-11-20,코스피,2553.5,30.71,1.05,1.67
2020-11-23,코스피,2602.59,31.3,1.07,1.64
2020-11-24,코스피,2617.76,31.48,1.07,1.63
2020-11-25,코스피,2601.54,31.29,1.07,1.64
2020-11-26,코스피,2625.91,31.58,1.08,1.63
2020-11-27,코스피,2633.45,31.67,1.08,1.62
2020-11-30,코스피,2591.34,31.17,1.06,1.65
2020-12-01,코스피,2634.25,31.68,1.08,1.62
2020-12-02,코스피,2675.9,32.19,1.1,1.6
2020-12-03,코스피,2696.22,32.43,1.11,1.58
2020-12-04,코스피,2731.45,32.86,1.12,1.56
2020-12-07,코스피,2745.44,33.04,1.13,1.55
2020-12-08,코스피,2700.93,32.52,1.11,1.58
2020-12-09,코스피,2755.47,33.18,1.13,1.55
2020-12-10,코스피,2746.46,33.07,1.13,1.55
2020-12-11,코스피,2770.06,28.37,1.11,1.54
2020-12-14,코스피,2762.2,28.29,1.11,1.54
2020-12-15,코스피,2756.82,28.23,1.11,1.55
2020-12-16,코스피,2771.79,28.39,1.11,1.54
2020-12-17,코스피,2770.43,28.37,1.11,1.54
2020-12-18,코스피,2772.18,28.4,1.11,1.54
2020-12-21,코스피,2778.65,28.47,1.12,1.53
2020-12-22,코스피,2733.68,28.03,1.1,1.56
2020-12-23,코스피,2759.82,28.3,1.11,1.54
2020-12-24,코스피,2806.86,28.78,1.13,1.52
2020-12-28,코스피,2808.6,28.8,1.13,1.52
2020-12-29,코스피,2820.51,28.93,1.14,1.51
2020-12-30,코스피,2873.47,29.47,1.16,1.48
2021-01-04,코스피,2944.45,30.2,1.19,1.44
2021-01-05,코스피,2990.57,30.68,1.2,1.42
2021-01-06,코스피,2968.21,30.45,1.2,1.43
2021-01-07,코스피,3031.68,31.11,1.22,1.4
2021-01-08,코스피,3152.18,32.35,1.27,1.35
2021-01-11,코스피,3148.45,32.31,1.27,1.35
2021-01-12,코스피,3125.95,32.08,1.26,1.36
2021-01-13,코스피,3148.29,32.31,1.27,1.35
2021-01-14,코스피,3149.93,32.33,1.27,1.35
2021-01-15,코스피,3085.9,31.67,1.24,1.38
2021-01-18,코스피,3013.93,30.95,1.21,1.41
2021-01-19,코스피,3092.66,31.76,1.25,1.37
2021-01-20,코스피,3114.55,31.99,1.26,1.36
2021-01-21,코스피,3160.84,32.47,1.27,1.34
2021-01-22,코스피,3140.63,32.26,1.27,1.35
2021-01-25,코스피,3208.99,33.02,1.3,1.32
2021-01-26,코스피,3140.31,32.28,1.27,1.35
2021-01-27,코스피,3122.56,32.1,1.26,1.36
2021-01-28,코스피,3069.05,31.55,1.24,1.38
2021-01-29,코스피,2976.21,30.59,1.2,1.43
2021-02-01,코스피,3056.53,31.42,1.23,1.39
2021-02-02,코스피,3096.81,31.84,1.25,1.37
2021-02-03,코스피,3129.68,32.18,1.26,1.36
2021-02-04,코스피,3087.55,31.74,1.25,1.37
2021-02-05,코스피,3120.63,32.08,1.26,1.36
2021-02-08,코스피,3091.24,31.78,1.25,1.37
2021-02-09,코스피,3084.67,31.71,1.25,1.38
2021-02-10,코스피,3100.58,31.88,1.25,1.37
2021-02-15,코스피,3147.0,32.36,1.27,1.35
2021-02-16,코스피,3163.25,32.53,1.28,1.34
2021-02-17,코스피,3133.73,32.22,1.27,1.35
2021-02-18,코스피,3086.66,31.74,1.25,1.37
2021-02-19,코스피,3107.62,31.96,1.25,1.36
2021-02-22,코스피,3079.75,31.67,1.24,1.38
2021-02-23,코스피,3070.09,31.57,1.24,1.38
2021-02-24,코스피,2994.98,30.8,1.21,1.42
2021-02-25,코스피,3099.69,31.88,1.25,1.37
2021-02-26,코스피,3012.95,30.98,1.22,1.41
2021-03-02,코스피,3043.87,31.3,1.23,1.39
2021-03-03,코스피,3082.99,31.71,1.25,1.38
2021-03-04,코스피,3043.49,31.3,1.23,1.39
2021-03-05,코스피,3026.26,31.12,1.22,1.4
2021-03-08,코스피,2996.11,30.81,1.21,1.42
2021-03-09,코스피,2976.12,30.6,1.2,1.43
2021-03-10,코스피,2958.12,30.42,1.19,1.43
2021-03-11,코스피,3013.7,30.99,1.22,1.41
2021-03-12,코스피,3054.39,31.41,1.23,1.39
2021-03-15,코스피,3045.71,31.32,1.23,1.39
2021-03-16,코스피,3067.17,31.54,1.24,1.38
2021-03-17,코스피,3047.5,31.34,1.23,1.39
2021-03-18,코스피,3066.01,31.53,1.24,1.38
2021-03-19,코스피,3039.53,31.45,1.24,1.39
2021-03-22,코스피,3035.46,31.41,1.23,1.39
2021-03-23,코스피,3004.74,31.09,1.22,1.4
2021-03-24,코스피,2996.35,31.0,1.22,1.41
2021-03-25,코스피,3008.33,31.12,1.22,1.4
2021-03-26,코스피,3041.01,31.45,1.24,1.39
2021-03-29,코스피,3036.04,31.4,1.23,1.39
2021-03-30,코스피,3070.0,31.75,1.25,1.37
2021-03-31,코스피,3061.42,31.67,1.24,1.38
2021-04-01,코스피,3087.4,31.94,1.25,1.36
2021-04-02,코스피,3112.8,32.2,1.26,1.35
2021-04-05,코스피,3120.83,32.29,1.27,1.35
2021-04-06,코스피,3127.08,32.35,1.27,1.35
2021-04-07,코스피,3137.41,32.46,1.27,1.34
2021-04-08,코스피,3143.26,32.52,1.28,1.34
2021-04-09,코스피,3131.88,32.4,1.27,1.35
2021-04-12,코스피,3135.59,32.44,1.27,1.34
2021-04-13,코스피,3169.08,32.79,1.29,1.33
2021-04-14,코스피,3182.38,32.95,1.29,1.32
2021-04-15,코스피,3194.33,33.07,1.3,1.32
2021-04-16,코스피,3198.62,33.12,1.3,1.32
2021-04-19,코스피,3198.84,33.12,1.3,1.32
2021-04-20,코스피,3220.7,33.35,1.31,1.31
2021-04-21,코스피,3171.66,32.85,1.29,1.33
2021-04-22,코스피,3177.52,32.92,1.29,1.32
2021-04-23,코스피,3186.1,32.99,1.3,1.32
2021-04-26,코스피,3217.53,33.32,1.31,1.31
2021-04-27,코스피,3215.42,33.3,1.31,1.31
2021-04-28,코스피,3181.47,32.94,1.29,1.32
2021-04-29,코스피,3174.07,32.87,1.29,1.33
2021-04-30,코스피,3147.86,32.6,1.28,1.34
2021-05-03,코스피,3127.2,26.05,1.26,1.83
2021-05-04,코스피,3147.37,26.22,1.27,1.82
2021-05-06,코스피,3178.74,26.48,1.28,1.8
2021-05-07,코스피,3197.2,26.63,1.29,1.79
2021-05-10,코스피,3249.3,27.07,1.31,1.76
2021-05-11,코스피,3209.43,26.75,1.3,1.79
2021-05-12,코스피,3161.66,26.46,1.28,1.8
2021-05-13,코스피,3122.11,26.09,1.26,1.83
2021-05-14,코스피,3153.32,26.36,1.28,1.81
2021-05-17,코스피,3134.52,26.2,1.27,1.82
2021-05-18,코스피,3173.05,26.53,1.28,1.8
2021-05-20,코스피,3162.28,26.44,1.28,1.81
2021-05-21,코스피,3156.42,26.39,1.28,1.81
2021-05-24,코스피,3144.3,26.25,1.27,1.82
2021-05-25,코스피,3171.32,26.48,1.28,1.8
2021-05-26,코스피,3168.43,26.46,1.28,1.8
2021-05-27,코스피,3165.51,26.43,1.28,1.81
2021-05-28,코스피,3188.73,26.56,1.29,1.8
2021-05-31,코스피,3203.92,26.69,1.29,1.79
2021-06-01,코스피,3221.87,26.84,1.3,1.78
2021-06-02,코스피,3224.23,26.86,1.3,1.78
2021-06-03,코스피,3247.43,18.13,1.28,1.76
2021-06-04,코스피,3240.08,18.09,1.28,1.77
2021-06-07,코스피,3252.12,18.16,1.28,1.76
2021-06-08,코스피,3247.83,18.13,1.28,1.76
2021-06-09,코스피,3216.18,17.95,1.27,1.78
2021-06-10,코스피,3224.64,17.97,1.27,1.77
2021-06-11,코스피,3249.32,18.11,1.28,1.76
2021-06-14,코스피,3252.13,18.12,1.28,1.76
2021-06-15,코스피,3258.63,18.16,1.29,1.76
2021-06-16,코스피,3278.68,18.27,1.29,1.74
2021-06-17,코스피,3264.96,18.2,1.29,1.75
2021-06-18,코스피,3267.93,18.22,1.29,1.75
2021-06-21,코스피,3240.79,18.06,1.28,1.76
2021-06-22,코스피,3263.88,18.19,1.29,1.75
2021-06-23,코스피,3276.19,18.26,1.29,1.75
2021-06-24,코스피,3286.1,18.32,1.3,1.74
2021-06-25,코스피,3302.84,18.41,1.3,1.73
2021-06-28,코스피,3301.89,18.4,1.3,1.73
2021-06-29,코스피,3286.68,18.33,1.3,1.74
2021-06-30,코스피,3296.68,18.38,1.3,1.73
2021-07-01,코스피,3282.06,18.3,1.3,1.74
2021-07-02,코스피,3281.78,18.3,1.3,1.74
2021-07-05,코스피,3293.21,18.37,1.3,1.74
2021-07-06,코스피,3305.21,18.44,1.31,1.73
2021-07-07,코스피,3285.34,18.33,1.3,1.74
2021-07-08,코스피,3252.68,18.15,1.29,1.76
2021-07-09,코스피,3217.95,17.95,1.27,1.78
2021-07-12,코스피,3246.47,18.11,1.28,1.76
2021-07-13,코스피,3271.38,18.25,1.29,1.75
2021-07-14,코스피,3264.81,18.22,1.29,1.75
2021-07-15,코스피,3286.22,18.34,1.3,1.74
2021-07-16,코스피,3276.91,18.31,1.3,1.74
2021-07-19,코스피,3244.04,18.08,1.29,1.76
2021-07-20,코스피,3232.7,18.02,1.28,1.76
2021-07-21,코스피,3215.91,17.94,1.28,1.77
2021-07-22,코스피,3250.21,18.11,1.29,1.75
2021-07-23,코스피,3254.42,18.14,1.29,1.75
2021-07-26,코스피,3224.95,17.97,1.28,1.77
2021-07-27,코스피,3232.53,18.01,1.28,1.76
2021-07-28,코스피,3236.86,18.04,1.28,1.76
2021-07-29,코스피,3242.65,18.07,1.29,1.76
2021-07-30,코스피,3202.32,17.85,1.27,1.78
2021-08-02,코스피,3223.04,17.96,1.28,1.77
2021-08-03,코스피,3237.14,18.04,1.28,1.76
2021-08-04,코스피,3280.38,18.28,1.3,1.74
2021-08-05,코스피,3276.13,18.26,1.3,1.74
2021-08-06,코스피,3270.36,18.23,1.3,1.74
2021-08-09,코스피,3260.42,18.43,1.31,1.72
2021-08-10,코스피,3243.19,18.34,1.3,1.73
2021-08-11,코스피,3220.62,18.31,1.31,1.73
2021-08-12,코스피,3208.38,18.24,1.3,1.73
2021-08-13,코스피,3171.29,18.02,1.29,1.75
2021-08-17,코스피,3143.09,17.86,1.28,1.77
2021-08-18,코스피,3158.93,17.94,1.28,1.76
2021-08-19,코스피,3097.83,17.6,1.26,1.79
2021-08-20,코스피,3060.51,17.39,1.24,1.81
2021-08-23,코스피,3090.21,17.57,1.26,1.8
2021-08-24,코스피,3138.3,17.84,1.28,1.77
2021-08-25,코스피,3146.81,17.89,1.28,1.76
2021-08-26,코스피,3128.53,17.78,1.27,1.77
2021-08-27,코스피,3133.9,17.82,1.27,1.77
2021-08-30,코스피,3144.19,17.88,1.28,1.77
2021-08-31,코스피,3199.27,18.2,1.3,1.73
2021-09-01,코스피,3207.02,18.24,1.3,1.73
2021-09-02,코스피,3175.85,18.1,1.29,1.74
2021-09-03,코스피,3201.06,18.24,1.3,1.73
2021-09-06,코스피,3203.33,18.25,1.3,1.73
2021-09-07,코스피,3187.42,18.16,1.3,1.74
2021-09-08,코스피,3162.99,18.02,1.29,1.75
2021-09-09,코스피,3114.7,14.82,1.23,1.77
2021-09-10,코스피,3125.76,14.87,1.23,1.77
2021-09-13,코스피,3127.86,14.89,1.23,1.77
2021-09-14,코스피,3148.83,14.99,1.24,1.75
2021-09-15,코스피,3153.4,15.01,1.24,1.75
2021-09-16,코스피,3130.09,14.91,1.23,1.76
2021-09-17,코스피,3140.51,14.95,1.24,1.76
2021-09-23,코스피,3127.58,15.0,1.23,1.76
2021-09-24,코스피,3125.24,14.99,1.23,1.76
2021-09-27,코스피,3133.64,15.03,1.24,1.75
2021-09-28,코스피,3097.92,14.86,1.22,1.77
2021-09-29,코스피,3060.27,14.68,1.21,1.8
2021-09-30,코스피,3068.82,14.72,1.21,1.79
2021-10-01,코스피,3019.18,14.48,1.19,1.82
2021-10-05,코스피,2962.17,14.21,1.17,1.86
2021-10-06,코스피,2908.31,13.95,1.15,1.89
2021-10-07,코스피,2959.46,14.2,1.17,1.86
2021-10-08,코스피,2956.3,14.18,1.17,1.86
2021-10-12,코스피,2916.38,13.99,1.15,1.88
2021-10-13,코스피,2944.41,14.12,1.16,1.87
2021-10-14,코스피,2988.64,14.34,1.18,1.84
2021-10-15,코스피,3015.06,14.47,1.19,1.82
2021-10-18,코스피,3006.68,14.43,1.19,1.83
2021-10-19,코스피,3029.04,14.54,1.2,1.81
2021-10-20,코스피,3013.13,14.46,1.19,1.82
2021-10-21,코스피,3007.33,14.43,1.19,1.83
2021-10-22,코스피,3006.16,14.43,1.19,1.83
2021-10-25,코스피,3020.54,14.5,1.19,1.82
2021-10-26,코스피,3049.08,14.63,1.2,1.8
2021-10-27,코스피,3025.49,14.52,1.19,1.82
2021-10-28,코스피,3009.55,14.44,1.19,1.83
2021-10-29,코스피,2970.68,14.25,1.17,1.85
2021-11-01,코스피,2978.94,14.3,1.18,1.84
2021-11-02,코스피,3013.49,14.46,1.19,1.82
2021-11-03,코스피,2975.71,14.29,1.17,1.85
2021-11-04,코스피,2983.22,14.5,1.19,1.82
2021-11-05,코스피,2969.27,14.43,1.19,1.83
2021-11-08,코스피,2960.2,14.39,1.18,1.83
2021-11-09,코스피,2962.46,14.4,1.18,1.83
2021-11-10,코스피,2930.17,14.24,1.17,1.85
2021-11-11,코스피,2924.92,14.21,1.17,1.85
2021-11-12,코스피,2968.8,14.43,1.19,1.83
2021-11-15,코스피,2999.52,14.58,1.2,1.81
2021-11-16,코스피,2997.21,14.59,1.2,1.81
2021-11-17,코스피,2962.42,14.42,1.19,1.83
2021-11-18,코스피,2947.38,14.34,1.18,1.84
2021-11-19,코스피,2971.02,14.46,1.19,1.82
2021-11-22,코스피,3013.25,14.67,1.21,1.8
2021-11-23,코스피,2997.33,14.59,1.2,1.81
2021-11-24,코스피,2994.29,14.57,1.2,1.81
2021-11-25,코스피,2980.27,14.51,1.19,1.82
2021-11-26,코스피,2936.44,14.29,1.17,1.84
2021-11-29,코스피,2909.32,14.17,1.16,1.86
2021-11-30,코스피,2839.01,13.77,1.13,1.92
2021-12-01,코스피,2899.72,14.07,1.16,1.87
2021-12-02,코스피,2945.27,14.29,1.17,1.85
2021-12-03,코스피,2968.33,14.4,1.18,1.83
2021-12-06,코스피,2973.25,14.43,1.19,1.83
2021-12-07,코스피,2991.72,14.52,1.19,1.82
2021-12-08,코스피,3001.8,14.57,1.2,1.81
2021-12-09,코스피,3029.57,14.71,1.21,1.79
2021-12-10,코스피,3010.23,14.62,1.2,1.8
2021-12-13,코스피,3001.66,12.82,1.15,1.81
2021-12-14,코스피,2987.95,12.76,1.15,1.82
2021-12-15,코스피,2989.39,12.77,1.15,1.82
2021-12-16,코스피,3006.41,12.84,1.15,1.81
2021-12-17,코스피,3017.73,12.89,1.16,1.8
2021-12-20,코스피,2963.0,12.65,1.14,1.83
2021-12-21,코스피,2975.03,12.7,1.14,1.82
2021-12-22,코스피,2984.48,12.74,1.14,1.82
2021-12-23,코스피,2998.17,12.8,1.15,1.81
2021-12-24,코스피,3012.43,12.86,1.15,1.8
2021-12-27,코스피,2999.55,12.8,1.15,1.81
2021-12-28,코스피,3020.24,12.89,1.16,1.8
2021-12-29,코스피,2993.29,12.78,1.15,1.81
2021-12-30,코스피,2977.65,12.72,1.14,1.82
2022-01-03,코스피,2988.77,12.76,1.15,1.82
2022-01-04,코스피,2989.24,12.76,1.15,1.82
2022-01-05,코스피,2953.97,12.61,1.13,1.84
2022-01-06,코스피,2920.53,12.47,1.12,1.86
2022-01-07,코스피,2954.89,12.62,1.13,1.84
2022-01-10,코스피,2926.72,12.51,1.12,1.85
2022-01-11,코스피,2927.38,12.51,1.12,1.85
2022-01-12,코스피,2972.48,12.7,1.14,1.83
2022-01-13,코스피,2962.09,12.66,1.14,1.83
2022-01-14,코스피,2921.92,12.48,1.12,1.86
2022-01-17,코스피,2890.1,12.35,1.11,1.88
2022-01-18,코스피,2864.24,12.23,1.1,1.9
2022-01-19,코스피,2842.28,12.14,1.09,1.91
2022-01-20,코스피,2862.68,12.23,1.1,1.9
2022-01-21,코스피,2834.29,12.11,1.09,1.92
2022-01-24,코스피,2792.0,11.93,1.07,1.94
2022-01-25,코스피,2720.39,11.62,1.04,2.0
2022-01-26,코스피,2709.24,11.57,1.04,2.0
2022-01-27,코스피,2614.49,11.16,1.0,2.08
2022-01-28,코스피,2663.34,12.14,1.08,1.92
2022-02-03,코스피,2707.82,12.34,1.1,1.88
2022-02-04,코스피,2750.26,12.53,1.12,1.86
2022-02-07,코스피,2745.06,12.51,1.12,1.86
2022-02-08,코스피,2746.47,12.52,1.12,1.86
2022-02-09,코스피,2768.85,12.62,1.13,1.84
2022-02-10,코스피,2771.93,12.64,1.13,1.84
2022-02-11,코스피,2747.71,12.53,1.12,1.86
2022-02-14,코스피,2704.48,12.33,1.1,1.89
2022-02-15,코스피,2676.54,12.2,1.09,1.91
2022-02-16,코스피,2729.68,12.44,1.11,1.87
2022-02-17,코스피,2744.09,12.51,1.12,1.86
2022-02-18,코스피,2744.52,12.51,1.12,1.86
2022-02-21,코스피,2743.8,12.51,1.12,1.86
2022-02-22,코스피,2706.79,12.34,1.1,1.88
2022-02-23,코스피,2719.53,12.39,1.11,1.88
2022-02-24,코스피,2648.8,12.07,1.08,1.93
2022-02-25,코스피,2676.76,12.2,1.09,1.91
2022-02-28,코스피,2699.18,12.32,1.1,1.89
2022-03-02,코스피,2703.52,12.34,1.1,1.88
2022-03-03,코스피,2747.08,12.54,1.12,1.85
2022-03-04,코스피,2713.43,12.39,1.11,1.88
2022-03-07,코스피,2651.31,12.1,1.08,1.92
2022-03-08,코스피,2622.4,11.97,1.07,1.94
2022-03-10,코스피,2680.32,12.23,1.09,1.9
2022-03-11,코스피,2661.28,12.15,1.08,1.91
2022-03-14,코스피,2645.65,12.07,1.08,1.93
2022-03-15,코스피,2621.53,11.97,1.07,1.94
2022-03-16,코스피,2659.23,12.14,1.08,1.92
2022-03-17,코스피,2694.51,12.3,1.1,1.89
2022-03-18,코스피,2707.02,12.36,1.1,1.88
2022-03-21,코스피,2686.05,12.26,1.09,1.9
2022-03-22,코스피,2710.0,12.37,1.1,1.88
2022-03-23,코스피,2735.05,12.48,1.11,1.86
2022-03-24,코스피,2729.66,12.45,1.11,1.87
2022-03-25,코스피,2729.98,12.46,1.11,1.87
2022-03-28,코스피,2729.56,12.46,1.11,1.87
2022-03-29,코스피,2741.07,12.51,1.12,1.86
2022-03-30,코스피,2746.74,12.54,1.12,1.85
2022-03-31,코스피,2757.65,12.58,1.12,1.85
2022-04-01,코스피,2739.85,12.5,1.12,1.86
2022-04-04,코스피,2757.9,12.59,1.12,1.85
2022-04-05,코스피,2759.2,12.59,1.12,1.85
2022-04-06,코스피,2735.03,12.48,1.11,1.86
2022-04-07,코스피,2695.86,12.3,1.1,1.89
2022-04-08,코스피,2700.39,12.32,1.1,1.89
2022-04-11,코스피,2693.1,12.29,1.1,1.89
2022-04-12,코스피,2666.76,12.17,1.09,1.91
2022-04-13,코스피,2716.49,12.4,1.11,1.88
